"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours","prenom","nom","age","genre","ville","code_postal","date_inscription","nb_commandes_total","montant_depense_total","nom_vendeur","region","anciennete_mois","objectif_mensuel","nom_produit","categorie","prix_achat","stock_actuel","fournisseur"
"TRX00006083",2024-04-05,"CLI00471","PROD0063","VEND011",2,898.45,1796.9,"PayPal","Livré",2,"Charlie","Lefebvre",41,"Femme","Marseille",13000,2022-07-24,18,20589.84,"Emma Durand","Nord",31,50800,"Xiaomi Pro","Smartphones",419.86,493,"DigitalHub"
"TRX00006084",2024-04-05,"CLI00439","PROD0014","VEND002",1,209.57,209.57,"CB","Livré",5,"Bob","Robert",25,"Homme","Lyon",69000,2023-10-12,15,15789.41,"Pierre Dubois","Sud",34,78400,"Microphone Studio","Audio",86.4,158,"DigitalHub"
"TRX00006085",2024-04-05,"CLI00443","PROD0085","VEND015",1,141.23,141.23,"CB","Livré",3,"Fanny","Petit",36,"Femme","Toulouse",31000,2022-02-17,18,8753.32,"Camille David","Est",57,55800,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00006086",2024-04-05,"CLI00126","PROD0015","VEND001",2,113.56,227.12,"PayPal","Livré",3,"Marc","Bertrand",33,"Femme","Rennes",35000,2021-02-01,22,31853.69,"Sophie Martin","Est",92,44600,"Câble Lightning","Accessoires",62.64,120,"TechSupply"
"TRX00006087",2024-04-05,"CLI00226","PROD0017","VEND016",2,141.03,282.06,"PayPal","Annulé",0,"Julia","Thomas",37,"Femme","Toulouse",31000,2022-01-02,32,36933.21,"Nicolas Bertrand","Est",118,51300,"Câble Lightning 1","Accessoires",58.39,157,"TechSource"
"TRX00006088",2024-04-06,"CLI00436","PROD0100","VEND019",1,870.11,870.11,"PayPal","Livré",1,"George","Moreau",66,"Homme","Paris",75000,2022-04-25,34,45059.22,"Manon Fournier","Nord",39,32700,"OnePlus Flagship 2","Smartphones",600.02,93,"TechSource"
"TRX00006089",2024-04-06,"CLI00077","PROD0035","VEND007",1,76.29,76.29,"CB","Livré",4,"Laura","Dubois",36,"Femme","Marseille",13000,2023-09-19,17,12703.79,"Claire Thomas","Sud",108,52700,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00006090",2024-04-06,"CLI00009","PROD0014","VEND008",2,136.11,272.22,"PayPal","Livré",7,"Paula","Bertrand",37,"Femme","Rennes",35000,2022-11-07,20,15238.13,"Marc Robert","Sud",9,36100,"Microphone Studio","Audio",86.4,158,"DigitalHub"
"TRX00006091",2024-04-06,"CLI00287","PROD0094","VEND018",3,499.85,1499.55,"CB","Livré",3,"Rachel","Durand",29,"Femme","Toulouse",31000,2023-10-08,17,13399.44,"Julien Lefebvre","Sud",44,41200,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00006092",2024-04-06,"CLI00012","PROD0037","VEND015",1,243.52,243.52,"CB","Livré",3,"Kevin","Dubois",31,"Femme","Bordeaux",33000,2022-08-11,21,22960.93,"Camille David","Est",57,55800,"Carte Capture 1","Gaming",106.41,329,"TechSource"
"TRX00006093",2024-04-06,"CLI00036","PROD0010","VEND006",1,383.4,383.4,"CB","Livré",7,"Oscar","Bertrand",32,"Femme","Strasbourg",67000,2023-07-03,13,14003.65,"Paul Bernard","Ouest",78,50000,"Galaxy Note Pro 1","Smartphones",210.66,423,"TechSupply"
"TRX00006094",2024-04-06,"CLI00454","PROD0019","VEND018",1,1075.73,1075.73,"PayPal","Livré",6,"Alice","Laurent",40,"Homme","Bordeaux",33000,2023-11-16,8,5399.86,"Julien Lefebvre","Sud",44,41200,"iPhone Max 1","Smartphones",635.59,482,"DigitalHub"
"TRX00006095",2024-04-06,"CLI00436","PROD0034","VEND006",2,512.9,1025.8,"CB","Livré",4,"George","Moreau",66,"Homme","Paris",75000,2022-04-25,34,45059.22,"Paul Bernard","Ouest",78,50000,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00006096",2024-04-06,"CLI00322","PROD0054","VEND001",3,56.34,169.02,"CB","Livré",6,"Oscar","Durand",36,"Homme","Toulouse",31000,2022-03-13,32,34571.58,"Sophie Martin","Est",92,44600,"Webcam HD 3","Accessoires",29.36,112,"ElectroWorld"
"TRX00006097",2024-04-06,"CLI00154","PROD0046","VEND007",2,130.89,261.78,"CB","En cours",4,"Fanny","Laurent",35,"Homme","Rennes",35000,2023-02-14,20,23225.07,"Claire Thomas","Sud",108,52700,"Hub USB-C 1","Accessoires",77.28,309,"DigitalHub"
"TRX00006098",2024-04-06,"CLI00239","PROD0005","VEND019",2,1409.64,2819.28,"CB","Livré",5,"Ivan","Bertrand",45,"Femme","Nice",6000,2021-11-06,15,17901.66,"Manon Fournier","Nord",39,32700,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00006099",2024-04-06,"CLI00329","PROD0059","VEND005",3,1616.24,4848.72,"CB","Livré",5,"Charlie","Moreau",43,"Homme","Lille",59000,2023-07-04,22,38352.71,"Anne Simon","Sud",62,30700,"WorkStation Z","Ordinateurs",767.83,462,"TechSupply"
"TRX00006100",2024-04-06,"CLI00061","PROD0055","VEND007",4,253.87,1015.48,"CB","Livré",5,"Simon","Michel",46,"Homme","Bordeaux",33000,2023-11-25,19,13024.32,"Claire Thomas","Sud",108,52700,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00006101",2024-04-07,"CLI00172","PROD0006","VEND008",3,142.21,426.63,"PayPal","Livré",2,"Ethan","Garcia",29,"Femme","Marseille",13000,2022-11-08,16,15390.83,"Marc Robert","Sud",9,36100,"Cable HDMI","Accessoires",85.17,493,"TechSource"
"TRX00006102",2024-04-07,"CLI00377","PROD0038","VEND012",1,131.03,131.03,"Virement","Livré",4,"Quentin","Bertrand",51,"Homme","Nice",6000,2023-02-06,18,11128.27,"Thomas Leroy","Est",89,40800,"Webcam HD 2","Accessoires",62.55,213,"GadgetPro"
"TRX00006103",2024-04-07,"CLI00202","PROD0035","VEND007",1,51.07,51.07,"CB","Livré",3,"Diana","Thomas",26,"Homme","Lille",59000,2023-09-17,22,31470.74,"Claire Thomas","Sud",108,52700,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00006104",2024-04-07,"CLI00095","PROD0062","VEND010",3,153.42,460.26,"PayPal","Livré",1,"Quentin","Roux",28,"Homme","Lyon",69000,2022-05-22,21,23700.96,"Luc Petit","Sud",7,37500,"Webcam HD 4","Accessoires",80.82,101,"TechSource"
"TRX00006105",2024-04-07,"CLI00290","PROD0065","VEND010",1,578.31,578.31,"CB","Livré",6,"Julia","Martin",38,"Femme","Strasbourg",67000,2023-04-06,20,17171.88,"Luc Petit","Sud",7,37500,"Souris Gamer","Gaming",237.62,159,"ElectroWorld"
"TRX00006106",2024-04-07,"CLI00500","PROD0097","VEND003",1,651.5,651.5,"PayPal","Livré",7,"Simon","Martin",42,"Femme","Strasbourg",67000,2023-04-16,18,17512.3,"Marie Laurent","Est",35,65000,"Ecran 144Hz 1","Gaming",357.54,256,"TechSource"
"TRX00006107",2024-04-07,"CLI00482","PROD0036","VEND005",2,558.96,1117.92,"Virement","Livré",8,"Simon","Moreau",38,"Homme","Nantes",44000,2022-02-20,21,14176.61,"Anne Simon","Sud",62,30700,"Phone X12","Smartphones",264.91,97,"ElectroWorld"
"TRX00006108",2024-04-07,"CLI00132","PROD0088","VEND010",1,567.42,567.42,"CB","Livré",8,"Laura","Moreau",35,"Homme","Bordeaux",33000,2022-03-19,17,14863.8,"Luc Petit","Sud",7,37500,"All-in-One Pro 2","Ordinateurs",412.93,225,"ElectroWorld"
"TRX00006109",2024-04-07,"CLI00212","PROD0057","VEND017",1,121.19,121.19,"Virement","Livré",5,"Marc","Martin",37,"Homme","Marseille",13000,2022-12-18,14,19154.65,"Sarah Roux","Sud",101,44800,"Souris Gaming Pro 1","Accessoires",71.04,390,"GadgetPro"
"TRX00006110",2024-04-07,"CLI00119","PROD0061","VEND010",3,240.99,722.97,"Virement","Livré",4,"George","Robert",35,"Femme","Paris",75000,2023-06-03,30,53427.14,"Luc Petit","Sud",7,37500,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00006111",2024-04-08,"CLI00092","PROD0011","VEND005",2,1792.46,3584.92,"CB","Livré",3,"Alice","Laurent",49,"Femme","Lyon",69000,2020-08-17,25,34655.28,"Anne Simon","Sud",62,30700,"Laptop Pro 15 1","Ordinateurs",737.48,367,"ElectroWorld"
"TRX00006112",2024-04-08,"CLI00080","PROD0091","VEND004",2,97.14,194.28,"Virement","Livré",4,"Hannah","Lefebvre",52,"Homme","Nantes",44000,2022-08-03,22,32541.09,"Jean Moreau","Ouest",86,67300,"Hub USB-C 3","Accessoires",59.23,82,"TechSupply"
"TRX00006113",2024-04-08,"CLI00233","PROD0012","VEND016",2,1280.98,2561.96,"CB","Livré",4,"Charlie","Durand",44,"Femme","Strasbourg",67000,2022-08-23,20,28809.77,"Nicolas Bertrand","Est",118,51300,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00006114",2024-04-08,"CLI00084","PROD0012","VEND015",1,1562.43,1562.43,"PayPal","Livré",4,"Diana","Richard",52,"Homme","Lille",59000,2022-10-30,21,25395.63,"Camille David","Est",57,55800,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00006115",2024-04-08,"CLI00220","PROD0085","VEND007",3,105.73,317.19,"Virement","Livré",3,"George","Simon",40,"Femme","Lyon",69000,2021-09-27,14,12117.33,"Claire Thomas","Sud",108,52700,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00006116",2024-04-08,"CLI00207","PROD0056","VEND007",1,47.94,47.94,"PayPal","Livré",5,"Kevin","Laurent",35,"Femme","Lyon",69000,2022-11-05,21,39475.6,"Claire Thomas","Sud",108,52700,"Support Laptop","Accessoires",20.42,106,"ElectroWorld"
"TRX00006117",2024-04-08,"CLI00452","PROD0100","VEND009",4,1360.43,5441.72,"CB","Livré",4,"Rachel","Lefebvre",28,"Homme","Strasbourg",67000,2021-08-07,24,27769.05,"Julie Richard","Ouest",76,42900,"OnePlus Flagship 2","Smartphones",600.02,93,"TechSource"
"TRX00006118",2024-04-08,"CLI00215","PROD0081","VEND001",2,149.1,298.2,"CB","Livré",6,"Julia","Dubois",40,"Femme","Rennes",35000,2022-01-30,20,30355.92,"Sophie Martin","Est",92,44600,"Cable HDMI 3","Accessoires",84.89,338,"TechSupply"
"TRX00006119",2024-04-08,"CLI00395","PROD0046","VEND020",2,177.86,355.72,"CB","Livré",1,"Tania","Durand",32,"Homme","Strasbourg",67000,2020-07-15,18,11520.99,"Antoine Girard","Ouest",59,69300,"Hub USB-C 1","Accessoires",77.28,309,"DigitalHub"
"TRX00006120",2024-04-08,"CLI00349","PROD0043","VEND002",1,580.59,580.59,"Virement","Livré",6,"Charlie","Garcia",45,"Homme","Bordeaux",33000,2021-07-04,14,17638.69,"Pierre Dubois","Sud",34,78400,"Galaxy Note Pro 4","Smartphones",409.88,272,"TechSupply"
"TRX00006121",2024-04-08,"CLI00031","PROD0043","VEND015",5,675.39,3376.95,"PayPal","Livré",4,"Quentin","Garcia",32,"Femme","Toulouse",31000,2021-06-16,18,18269.71,"Camille David","Est",57,55800,"Galaxy Note Pro 4","Smartphones",409.88,272,"TechSupply"
"TRX00006122",2024-04-08,"CLI00416","PROD0047","VEND014",1,45.78,45.78,"PayPal","Livré",5,"Charlie","Bernard",35,"Homme","Nice",6000,2021-12-01,10,9073.55,"Alexandre Garcia","Sud",50,74400,"Adaptateur USB 2","Accessoires",21.23,418,"ElectroWorld"
"TRX00006123",2024-04-08,"CLI00205","PROD0061","VEND002",1,225.65,225.65,"CB","Livré",4,"Julia","Richard",41,"Femme","Lille",59000,2021-01-06,20,20520.07,"Pierre Dubois","Sud",34,78400,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00006124",2024-04-08,"CLI00238","PROD0010","VEND017",1,346.08,346.08,"PayPal","Livré",5,"Simon","Michel",31,"Homme","Lyon",69000,2022-10-02,25,18084.82,"Sarah Roux","Sud",101,44800,"Galaxy Note Pro 1","Smartphones",210.66,423,"TechSupply"
"TRX00006125",2024-04-09,"CLI00430","PROD0087","VEND020",3,1796.11,5388.33,"CB","Livré",4,"Ivan","Thomas",62,"Homme","Paris",75000,2022-07-01,20,30706.79,"Antoine Girard","Ouest",59,69300,"All-in-One Pro 1","Ordinateurs",823.91,454,"TechSupply"
"TRX00006126",2024-04-09,"CLI00124","PROD0071","VEND012",1,701.57,701.57,"CB","Livré",3,"George","Petit",30,"Homme","Rennes",35000,2023-04-07,22,20861.1,"Thomas Leroy","Est",89,40800,"Clavier Gaming RGB 1","Gaming",335.28,271,"ElectroWorld"
"TRX00006127",2024-04-09,"CLI00024","PROD0077","VEND009",1,407.04,407.04,"PayPal","Livré",4,"Hannah","Lefebvre",28,"Homme","Toulouse",31000,2020-12-24,21,18469.38,"Julie Richard","Ouest",76,42900,"OnePlus Flagship 1","Smartphones",223.7,419,"TechSupply"
"TRX00006128",2024-04-09,"CLI00077","PROD0036","VEND008",2,323.62,647.24,"CB","Livré",4,"Laura","Dubois",36,"Femme","Marseille",13000,2023-09-19,17,12703.79,"Marc Robert","Sud",9,36100,"Phone X12","Smartphones",264.91,97,"ElectroWorld"
"TRX00006129",2024-04-09,"CLI00194","PROD0088","VEND016",1,823.43,823.43,"Virement","Livré",4,"Ivan","Petit",48,"Homme","Toulouse",31000,2023-02-09,27,25675.58,"Nicolas Bertrand","Est",118,51300,"All-in-One Pro 2","Ordinateurs",412.93,225,"ElectroWorld"
"TRX00006130",2024-04-09,"CLI00194","PROD0077","VEND015",4,347.52,1390.08,"PayPal","Livré",3,"Ivan","Petit",48,"Homme","Toulouse",31000,2023-02-09,27,25675.58,"Camille David","Est",57,55800,"OnePlus Flagship 1","Smartphones",223.7,419,"TechSupply"
"TRX00006131",2024-04-09,"CLI00418","PROD0060","VEND014",3,328.39,985.17,"PayPal","Livré",7,"Laura","Leroy",50,"Homme","Toulouse",31000,2022-12-04,25,32547.72,"Alexandre Garcia","Sud",50,74400,"Pixel Ultra 2","Smartphones",252.16,150,"TechSupply"
"TRX00006132",2024-04-09,"CLI00298","PROD0007","VEND002",4,581.89,2327.56,"Virement","Livré",5,"Tania","Martin",38,"Femme","Strasbourg",67000,2023-06-26,22,19066.08,"Pierre Dubois","Sud",34,78400,"Galaxy Note Pro","Smartphones",315.69,24,"GadgetPro"
"TRX00006133",2024-04-09,"CLI00323","PROD0041","VEND007",1,31.03,31.03,"PayPal","Livré",2,"Julia","Martin",56,"Homme","Marseille",13000,2022-02-21,12,17291.84,"Claire Thomas","Sud",108,52700,"Câble Lightning 2","Accessoires",23.24,211,"DigitalHub"
"TRX00006134",2024-04-09,"CLI00032","PROD0005","VEND020",2,1125.23,2250.46,"CB","Livré",6,"Fanny","Michel",18,"Homme","Strasbourg",67000,2021-02-23,17,22923.12,"Antoine Girard","Ouest",59,69300,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00006135",2024-04-09,"CLI00128","PROD0097","VEND004",1,488.48,488.48,"CB","Livré",3,"Marc","Lefebvre",22,"Homme","Strasbourg",67000,2023-09-18,23,26244.47,"Jean Moreau","Ouest",86,67300,"Ecran 144Hz 1","Gaming",357.54,256,"TechSource"
"TRX00006136",2024-04-09,"CLI00303","PROD0018","VEND019",1,200.64,200.64,"Virement","Livré",4,"Laura","Robert",42,"Homme","Marseille",13000,2023-06-05,14,14899.95,"Manon Fournier","Nord",39,32700,"Webcam HD","Accessoires",97.94,63,"ElectroWorld"
"TRX00006137",2024-04-09,"CLI00265","PROD0005","VEND006",2,1604.74,3209.48,"CB","Livré",5,"Bob","Bertrand",29,"Homme","Lyon",69000,2022-10-21,20,28767.32,"Paul Bernard","Ouest",78,50000,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00006138",2024-04-10,"CLI00129","PROD0049","VEND020",1,65.45,65.45,"CB","En cours",4,"Tania","Martin",38,"Femme","Paris",75000,2022-09-25,22,20270.01,"Antoine Girard","Ouest",59,69300,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00006139",2024-04-10,"CLI00107","PROD0028","VEND007",2,299.7,599.4,"CB","Livré",5,"Laura","Martin",40,"Homme","Lille",59000,2023-01-27,31,28568.96,"Claire Thomas","Sud",108,52700,"Casque Gaming 1","Audio",164.45,84,"TechSource"
"TRX00006140",2024-04-10,"CLI00446","PROD0064","VEND012",2,60.83,121.66,"CB","Livré",3,"Nina","David",52,"Homme","Lille",59000,2021-03-26,18,11223.53,"Thomas Leroy","Est",89,40800,"Câble Lightning 3","Accessoires",42.89,254,"TechSupply"
"TRX00006141",2024-04-10,"CLI00494","PROD0017","VEND001",1,129.22,129.22,"PayPal","Annulé",0,"Hannah","Bertrand",27,"Femme","Lille",59000,2022-08-05,25,14971.65,"Sophie Martin","Est",92,44600,"Câble Lightning 1","Accessoires",58.39,157,"TechSource"
"TRX00006142",2024-04-10,"CLI00205","PROD0048","VEND010",5,487.68,2438.4,"Virement","Livré",4,"Julia","Richard",41,"Femme","Lille",59000,2021-01-06,20,20520.07,"Luc Petit","Sud",7,37500,"Galaxy Note Pro 5","Smartphones",299.18,231,"TechSource"
"TRX00006143",2024-04-10,"CLI00426","PROD0034","VEND015",2,532.36,1064.72,"Virement","Livré",3,"Ivan","Martin",47,"Femme","Nantes",44000,2021-09-26,15,13076.79,"Camille David","Est",57,55800,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00006144",2024-04-10,"CLI00291","PROD0008","VEND009",1,1434.99,1434.99,"CB","Livré",4,"Ivan","Bernard",26,"Homme","Toulouse",31000,2022-12-07,15,20048.23,"Julie Richard","Ouest",76,42900,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00006145",2024-04-10,"CLI00145","PROD0085","VEND018",4,125.32,501.28,"PayPal","Livré",9,"Julia","Simon",21,"Homme","Lyon",69000,2020-06-13,18,12970.35,"Julien Lefebvre","Sud",44,41200,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00006146",2024-04-10,"CLI00061","PROD0057","VEND019",1,172.86,172.86,"PayPal","Livré",5,"Simon","Michel",46,"Homme","Bordeaux",33000,2023-11-25,19,13024.32,"Manon Fournier","Nord",39,32700,"Souris Gaming Pro 1","Accessoires",71.04,390,"GadgetPro"
"TRX00006147",2024-04-10,"CLI00089","PROD0009","VEND011",3,307.35,922.05,"CB","Livré",3,"Marc","Roux",42,"Homme","Toulouse",31000,2022-06-28,21,17912.86,"Emma Durand","Nord",31,50800,"Enceinte Portable","Audio",241.67,290,"GadgetPro"
"TRX00006148",2024-04-10,"CLI00172","PROD0024","VEND003",1,1604.37,1604.37,"PayPal","Livré",4,"Ethan","Garcia",29,"Femme","Marseille",13000,2022-11-08,16,15390.83,"Marie Laurent","Est",35,65000,"Mini PC Compact 2","Ordinateurs",759.84,66,"GadgetPro"
"TRX00006149",2024-04-10,"CLI00006","PROD0016","VEND014",3,1132.8,3398.4,"PayPal","Livré",4,"Ethan","David",35,"Homme","Marseille",13000,2023-11-01,31,31723.57,"Alexandre Garcia","Sud",50,74400,"All-in-One Pro","Ordinateurs",698.17,109,"TechSource"
"TRX00006150",2024-04-10,"CLI00169","PROD0053","VEND011",3,558.02,1674.06,"CB","Livré",6,"Charlie","Simon",42,"Femme","Nantes",44000,2022-10-06,22,16154.78,"Emma Durand","Nord",31,50800,"Clavier Gaming RGB","Gaming",281.83,279,"GadgetPro"
"TRX00006151",2024-04-10,"CLI00129","PROD0053","VEND009",1,389.03,389.03,"PayPal","Livré",4,"Tania","Martin",38,"Femme","Paris",75000,2022-09-25,22,20270.01,"Julie Richard","Ouest",76,42900,"Clavier Gaming RGB","Gaming",281.83,279,"GadgetPro"
"TRX00006152",2024-04-11,"CLI00437","PROD0029","VEND001",3,231.62,694.86,"CB","Livré",3,"Paula","Laurent",38,"Femme","Bordeaux",33000,2022-09-18,16,28705.02,"Sophie Martin","Est",92,44600,"Adaptateur USB 1","Accessoires",95.56,164,"TechSupply"
"TRX00006153",2024-04-11,"CLI00377","PROD0077","VEND005",1,296.88,296.88,"CB","Livré",3,"Quentin","Bertrand",51,"Homme","Nice",6000,2023-02-06,18,11128.27,"Anne Simon","Sud",62,30700,"OnePlus Flagship 1","Smartphones",223.7,419,"TechSupply"
"TRX00006154",2024-04-11,"CLI00083","PROD0098","VEND012",3,110.81,332.43,"CB","Livré",2,"Kevin","Robert",18,"Femme","Bordeaux",33000,2020-12-02,23,28719.63,"Thomas Leroy","Est",89,40800,"Housse Protection 2","Accessoires",86.87,167,"ElectroWorld"
"TRX00006155",2024-04-11,"CLI00453","PROD0037","VEND006",1,252.15,252.15,"PayPal","Livré",4,"Charlie","Garcia",28,"Femme","Nice",6000,2020-01-15,17,21257.29,"Paul Bernard","Ouest",78,50000,"Carte Capture 1","Gaming",106.41,329,"TechSource"
"TRX00006156",2024-04-11,"CLI00088","PROD0037","VEND003",4,252.19,1008.76,"PayPal","Livré",4,"Diana","Durand",30,"Homme","Lyon",69000,2020-03-05,23,23501.98,"Marie Laurent","Est",35,65000,"Carte Capture 1","Gaming",106.41,329,"TechSource"
"TRX00006157",2024-04-11,"CLI00098","PROD0099","VEND020",1,488.34,488.34,"CB","En cours",4,"Marc","Moreau",32,"Femme","Bordeaux",33000,2022-11-10,22,26833.09,"Antoine Girard","Ouest",59,69300,"Pixel Ultra 6","Smartphones",290.8,285,"ElectroWorld"
"TRX00006158",2024-04-11,"CLI00365","PROD0008","VEND008",3,1502.58,4507.74,"CB","Livré",4,"Kevin","Simon",48,"Homme","Rennes",35000,2022-03-14,18,19643.76,"Marc Robert","Sud",9,36100,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00006159",2024-04-11,"CLI00248","PROD0072","VEND009",4,234.35,937.4,"CB","Livré",4,"Kevin","Bernard",22,"Homme","Bordeaux",33000,2020-09-28,20,12914.35,"Julie Richard","Ouest",76,42900,"Microphone Studio 2","Audio",114.27,279,"DigitalHub"
"TRX00006160",2024-04-12,"CLI00305","PROD0003","VEND007",1,982.76,982.76,"CB","Livré",4,"Kevin","Richard",42,"Homme","Toulouse",31000,2022-03-28,24,29230.39,"Claire Thomas","Sud",108,52700,"OnePlus Flagship","Smartphones",509.04,277,"DigitalHub"
"TRX00006161",2024-04-12,"CLI00384","PROD0061","VEND013",1,132.92,132.92,"PayPal","Livré",4,"Charlie","Dubois",37,"Femme","Marseille",13000,2021-11-04,21,23432.89,"Laura Michel","Sud",21,56100,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00006162",2024-04-12,"CLI00067","PROD0035","VEND001",1,49.03,49.03,"CB","Livré",7,"Bob","Martin",42,"Homme","Nantes",44000,2021-08-31,24,15202.66,"Sophie Martin","Est",92,44600,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00006163",2024-04-12,"CLI00213","PROD0039","VEND006",1,621.67,621.67,"CB","Livré",4,"Charlie","Leroy",30,"Homme","Lyon",69000,2021-11-16,21,17870.52,"Paul Bernard","Ouest",78,50000,"Galaxy Note Pro 2","Smartphones",299.31,126,"ElectroWorld"
"TRX00006164",2024-04-12,"CLI00348","PROD0094","VEND006",1,379.01,379.01,"CB","Livré",3,"Charlie","Martin",38,"Femme","Bordeaux",33000,2021-04-18,25,23969.03,"Paul Bernard","Ouest",78,50000,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00006165",2024-04-12,"CLI00029","PROD0071","VEND014",3,734.92,2204.76,"CB","Livré",5,"Julia","Robert",26,"Homme","Lille",59000,2022-02-03,22,26553.23,"Alexandre Garcia","Sud",50,74400,"Clavier Gaming RGB 1","Gaming",335.28,271,"ElectroWorld"
"TRX00006166",2024-04-12,"CLI00176","PROD0043","VEND004",1,873.63,873.63,"CB","Livré",3,"Laura","Garcia",43,"Femme","Bordeaux",33000,2023-10-03,24,26877.05,"Jean Moreau","Ouest",86,67300,"Galaxy Note Pro 4","Smartphones",409.88,272,"TechSupply"
"TRX00006167",2024-04-12,"CLI00003","PROD0049","VEND002",1,71.58,71.58,"Virement","Livré",4,"Paula","David",42,"Femme","Nantes",44000,2020-07-27,23,24111.36,"Pierre Dubois","Sud",34,78400,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00006168",2024-04-12,"CLI00338","PROD0094","VEND019",1,627.21,627.21,"CB","Livré",3,"Ivan","Richard",48,"Homme","Lyon",69000,2020-04-18,17,25699.57,"Manon Fournier","Nord",39,32700,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00006169",2024-04-12,"CLI00384","PROD0046","VEND007",1,112.13,112.13,"CB","Livré",6,"Charlie","Dubois",37,"Femme","Marseille",13000,2021-11-04,21,23432.89,"Claire Thomas","Sud",108,52700,"Hub USB-C 1","Accessoires",77.28,309,"DigitalHub"
"TRX00006170",2024-04-12,"CLI00107","PROD0074","VEND013",1,163.42,163.42,"CB","Livré",4,"Laura","Martin",40,"Homme","Lille",59000,2023-01-27,31,28568.96,"Laura Michel","Sud",21,56100,"Hub USB-C 2","Accessoires",91.29,276,"GadgetPro"
"TRX00006171",2024-04-12,"CLI00436","PROD0056","VEND019",3,49.92,149.76,"CB","Livré",3,"George","Moreau",66,"Homme","Paris",75000,2022-04-25,34,45059.22,"Manon Fournier","Nord",39,32700,"Support Laptop","Accessoires",20.42,106,"ElectroWorld"
"TRX00006172",2024-04-12,"CLI00038","PROD0056","VEND014",1,40.5,40.5,"PayPal","Livré",4,"Charlie","Petit",19,"Femme","Paris",75000,2023-01-17,19,22815.4,"Alexandre Garcia","Sud",50,74400,"Support Laptop","Accessoires",20.42,106,"ElectroWorld"
